"","county_nam","Date","Deaths","Positive","active_cases","Cases_Population"
"2:17344","Clark",2021-04-08,40,2092,14,9.35
"2:17345","Clay",2021-04-08,50,1723,2,11.44
"2:17346","Cleburne",2021-04-08,73,1950,7,7.73
"2:17347","Cleveland",2021-04-08,25,942,5,11.45
"2:17348","Columbia",2021-04-08,55,2327,10,9.74
"2:17349","Conway",2021-04-08,32,2194,6,10.49
"2:17350","Craighead",2021-04-08,176,13129,68,12.42
"2:17351","Crawford",2021-04-08,116,7001,31,11.21
"2:17352","Crittenden",2021-04-08,96,5908,50,12.05
"2:17353","Cross",2021-04-08,49,1930,12,11.35
"2:17354","Dallas",2021-04-08,15,757,1,10.19
"2:17355","Desha",2021-04-08,24,1359,3,11.43
"2:17356","Drew",2021-04-08,41,1987,5,10.74
"2:17357","Faulkner",2021-04-08,157,12263,87,10.02
"2:17358","Franklin",2021-04-08,39,1681,8,9.45
"2:17359","Fulton",2021-04-08,47,1101,2,9.07
"2:17360","Garland",2021-04-08,255,10058,33,10.23
"2:17361","Grant",2021-04-08,32,1637,3,9.05
"2:17362","Greene",2021-04-08,75,6041,42,13.54
"2:17363","Hempstead",2021-04-08,20,1984,10,9.01
"2:17364","HotSpring",2021-04-08,71,5021,42,14.98
"2:17365","Howard",2021-04-08,24,1642,2,12.26
"2:17366","Independence",2021-04-08,121,3726,13,10
"2:17367","Izard",2021-04-08,41,1662,2,12.26
"2:17368","Jackson",2021-04-08,38,3210,6,18.64
"2:17369","Jefferson",2021-04-08,163,8759,30,12.44
"2:17370","Johnson",2021-04-08,37,2891,12,11
"2:17371","Lafayette",2021-04-08,9,543,2,7.85
"2:17372","Lawrence",2021-04-08,43,2073,5,12.44
"2:17373","Lee",2021-04-08,34,1659,1,17.65
"2:17374","Lincoln",2021-04-08,48,3187,10,23.27
"2:17375","LittleRiver",2021-04-08,41,1224,3,9.86
"2:17376","Logan",2021-04-08,22,2207,2,10.14
"2:17377","Lonoke",2021-04-08,117,7084,36,9.81
"2:17378","Madison",2021-04-08,22,1439,3,8.95
"2:17379","Marion",2021-04-08,30,1038,7,6.31
"2:17380","Miller",2021-04-08,36,4222,11,9.65
"2:17381","MissingCountyInfo",2021-04-08,0,2806,40,NA
"2:17382","Mississippi",2021-04-08,106,5772,24,13.48
"2:17383","Monroe",2021-04-08,17,862,0,11.89
"2:17384","Montgomery",2021-04-08,33,751,0,8.35
"2:17385","Nevada",2021-04-08,24,818,2,9.69
"2:17386","Newton",2021-04-08,26,708,1,9.02
"2:17387","Ouachita",2021-04-08,60,2292,0,9.51
"2:17388","Perry",2021-04-08,10,827,3,8.01
"2:17389","Phillips",2021-04-08,37,1746,9,9.17
"2:17390","Pike",2021-04-08,22,999,2,9.24
"2:17391","Poinsett",2021-04-08,76,3121,10,12.97
"2:17392","Polk",2021-04-08,71,1965,5,9.75
"2:17393","Pope",2021-04-08,106,7888,34,12.39
"2:17394","Prairie",2021-04-08,20,888,0,10.77
"2:17395","Pulaski",2021-04-08,634,38488,222,9.78
"2:17396","Randolph",2021-04-08,47,2069,17,11.75
"2:17397","Saline",2021-04-08,166,11753,45,9.96
"2:17398","Scott",2021-04-08,14,928,1,8.89
"2:17399","Searcy",2021-04-08,17,673,4,8.49
"2:17400","Sebastian",2021-04-08,273,15077,59,11.83
"2:17401","Sevier",2021-04-08,24,2781,2,16.18
"2:17402","Sharp",2021-04-08,45,1555,8,9.12
"2:17403","SaintFrancis",2021-04-08,41,3533,30,13.44
"2:17404","Stone",2021-04-08,30,983,0,7.9
"2:17405","Union",2021-04-08,112,3953,17,9.95
"2:17406","VanBuren",2021-04-08,21,1274,28,7.64
"2:17407","Washington",2021-04-08,344,30360,185,13.28
"2:17408","White",2021-04-08,118,7859,67,9.97
"2:17409","Woodruff",2021-04-08,12,640,8,9.61
"2:17410","Yell",2021-04-08,64,3412,6,15.82
"2:17411","Arkansas_all_counties",2021-04-07,5660,331505,1649,11.08
"2:17412","Arkansas_county",2021-04-07,36,2082,10,11.49
"2:17413","Ashley",2021-04-07,33,1910,17,9.3
"2:17414","Baxter",2021-04-07,101,3101,44,7.52
"2:17415","Benton",2021-04-07,409,28280,198,10.92
"2:17416","Boone",2021-04-07,79,3745,12,10.04
"2:17417","Bradley",2021-04-07,32,1356,5,12.39
"2:17418","Calhoun",2021-04-07,3,409,0,7.86
"2:17419","Carroll",2021-04-07,44,2755,11,9.88
"2:17420","Chicot",2021-04-07,40,1610,1,14.87
"2:17421","Clark",2021-04-07,40,2091,13,9.34
"2:17422","Clay",2021-04-07,50,1723,2,11.44
"2:17423","Cleburne",2021-04-07,73,1949,6,7.72
"2:17424","Cleveland",2021-04-07,25,942,5,11.45
"2:17425","Columbia",2021-04-07,55,2325,8,9.73
"2:17426","Conway",2021-04-07,32,2193,7,10.49
"2:17427","Craighead",2021-04-07,176,13114,59,12.41
"2:17428","Crawford",2021-04-07,116,6999,37,11.2
"2:17429","Crittenden",2021-04-07,96,5907,51,12.05
"2:17430","Cross",2021-04-07,49,1929,12,11.35
"2:17431","Dallas",2021-04-07,15,757,1,10.19
"2:17432","Desha",2021-04-07,24,1358,2,11.42
"2:17433","Drew",2021-04-07,41,1986,5,10.73
"2:17434","Faulkner",2021-04-07,157,12248,83,10.01
"2:17435","Franklin",2021-04-07,39,1680,9,9.45
"2:17436","Fulton",2021-04-07,47,1101,2,9.07
"2:17437","Garland",2021-04-07,255,10054,30,10.23
"2:17438","Grant",2021-04-07,32,1637,4,9.05
"2:17439","Greene",2021-04-07,75,6032,34,13.52
"2:17440","Hempstead",2021-04-07,20,1984,11,9.01
"2:17441","HotSpring",2021-04-07,71,5016,38,14.96
"2:17442","Howard",2021-04-07,24,1641,1,12.26
"2:17443","Independence",2021-04-07,121,3725,13,10
"2:17444","Izard",2021-04-07,41,1662,3,12.26
"2:17445","Jackson",2021-04-07,38,3210,8,18.64
"2:17446","Jefferson",2021-04-07,163,8756,30,12.43
"2:17447","Johnson",2021-04-07,37,2888,11,10.98
"2:17448","Lafayette",2021-04-07,9,543,2,7.85
"2:17449","Lawrence",2021-04-07,43,2072,4,12.43
"2:17450","Lee",2021-04-07,34,1659,1,17.65
"2:17451","Lincoln",2021-04-07,48,3184,7,23.25
"2:17452","LittleRiver",2021-04-07,41,1224,4,9.86
"2:17453","Logan",2021-04-07,22,2206,2,10.14
"2:17454","Lonoke",2021-04-07,117,7081,36,9.81
"2:17455","Madison",2021-04-07,22,1438,2,8.95
"2:17456","Marion",2021-04-07,30,1038,7,6.31
"2:17457","Miller",2021-04-07,36,4222,15,9.65
"2:17458","MissingCountyInfo",2021-04-07,0,2801,33,NA
"2:17459","Mississippi",2021-04-07,106,5766,21,13.46
"2:17460","Monroe",2021-04-07,17,862,0,11.89
"2:17461","Montgomery",2021-04-07,33,751,0,8.35
"2:17462","Nevada",2021-04-07,24,818,2,9.69
"2:17463","Newton",2021-04-07,26,708,1,9.02
"2:17464","Ouachita",2021-04-07,60,2292,0,9.51
"2:17465","Perry",2021-04-07,10,827,3,8.01
"2:17466","Phillips",2021-04-07,37,1746,10,9.17
"2:17467","Pike",2021-04-07,22,997,0,9.22
"2:17468","Poinsett",2021-04-07,76,3119,9,12.97
"2:17469","Polk",2021-04-07,71,1965,5,9.75
"2:17470","Pope",2021-04-07,106,7887,35,12.39
"2:17471","Prairie",2021-04-07,20,888,0,10.77
"2:17472","Pulaski",2021-04-07,633,38457,210,9.77
"2:17473","Randolph",2021-04-07,47,2069,18,11.75
"2:17474","Saline",2021-04-07,166,11744,41,9.95
"2:17475","Scott",2021-04-07,14,928,1,8.89
"2:17476","Searcy",2021-04-07,17,673,5,8.49
"2:17477","Sebastian",2021-04-07,273,15075,62,11.83
"2:17478","Sevier",2021-04-07,24,2781,2,16.18
"2:17479","Sharp",2021-04-07,45,1555,8,9.12
"2:17480","SaintFrancis",2021-04-07,41,3531,28,13.43
"2:17481","Stone",2021-04-07,30,983,0,7.9
"2:17482","Union",2021-04-07,112,3952,16,9.95
"2:17483","VanBuren",2021-04-07,21,1269,26,7.61
"2:17484","Washington",2021-04-07,344,30335,174,13.27
"2:17485","White",2021-04-07,118,7854,64,9.97
"2:17486","Woodruff",2021-04-07,12,640,7,9.61
"2:17487","Yell",2021-04-07,64,3410,5,15.81
"2:17488","Arkansas_all_counties",2021-04-06,5653,331261,1602,11.08
"2:17489","Arkansas_county",2021-04-06,36,2081,9,11.48
"2:17490","Ashley",2021-04-06,33,1907,17,9.29
"2:17491","Baxter",2021-04-06,100,3088,35,7.49
"2:17492","Benton",2021-04-06,409,28252,189,10.91
"2:17493","Boone",2021-04-06,79,3744,19,10.04
"2:17494","Bradley",2021-04-06,32,1356,8,12.39
"2:17495","Calhoun",2021-04-06,3,409,0,7.86
"2:17496","Carroll",2021-04-06,44,2755,12,9.88
"2:17497","Chicot",2021-04-06,40,1610,1,14.87
"2:17498","Clark",2021-04-06,40,2090,14,9.34
"2:17499","Clay",2021-04-06,50,1723,2,11.44
"2:17500","Cleburne",2021-04-06,73,1948,7,7.72
"2:17501","Cleveland",2021-04-06,25,941,4,11.44
"2:17502","Columbia",2021-04-06,55,2322,5,9.72
"2:17503","Conway",2021-04-06,32,2192,7,10.49
"2:17504","Craighead",2021-04-06,175,13109,58,12.4
"2:17505","Crawford",2021-04-06,115,6996,38,11.2
"2:17506","Crittenden",2021-04-06,96,5895,42,12.03
"2:17507","Cross",2021-04-06,49,1929,12,11.35
"2:17508","Dallas",2021-04-06,15,757,1,10.19
"2:17509","Desha",2021-04-06,24,1357,2,11.42
"2:17510","Drew",2021-04-06,41,1985,4,10.73
"2:17511","Faulkner",2021-04-06,157,12240,81,10
"2:17512","Franklin",2021-04-06,39,1680,9,9.45
"2:17513","Fulton",2021-04-06,47,1101,2,9.07
"2:17514","Garland",2021-04-06,255,10050,26,10.22
"2:17515","Grant",2021-04-06,32,1637,7,9.05
"2:17516","Greene",2021-04-06,75,6027,32,13.51
"2:17517","Hempstead",2021-04-06,20,1984,11,9.01
"2:17518","HotSpring",2021-04-06,71,5015,51,14.96
"2:17519","Howard",2021-04-06,24,1641,1,12.26
"2:17520","Independence",2021-04-06,121,3724,13,9.99
"2:17521","Izard",2021-04-06,41,1662,4,12.26
"2:17522","Jackson",2021-04-06,38,3210,9,18.64
"2:17523","Jefferson",2021-04-06,163,8751,28,12.43
"2:17524","Johnson",2021-04-06,37,2885,13,10.97
"2:17525","Lafayette",2021-04-06,9,542,1,7.84
"2:17526","Lawrence",2021-04-06,43,2071,5,12.42
"2:17527","Lee",2021-04-06,34,1659,2,17.65
"2:17528","Lincoln",2021-04-06,48,3183,6,23.24
"2:17529","LittleRiver",2021-04-06,41,1224,4,9.86
"2:17530","Logan",2021-04-06,22,2206,2,10.14
"2:17531","Lonoke",2021-04-06,116,7072,36,9.79
"2:17532","Madison",2021-04-06,22,1438,3,8.95
"2:17533","Marion",2021-04-06,30,1034,3,6.29
"2:17534","Miller",2021-04-06,36,4222,25,9.65
"2:17535","MissingCountyInfo",2021-04-06,0,2795,27,NA
"2:17536","Mississippi",2021-04-06,106,5764,28,13.46
"2:17537","Monroe",2021-04-06,17,862,1,11.89
"2:17538","Montgomery",2021-04-06,33,751,0,8.35
"2:17539","Nevada",2021-04-06,24,818,2,9.69
"2:17540","Newton",2021-04-06,26,707,0,9.01
"2:17541","Ouachita",2021-04-06,60,2292,1,9.51
"2:17542","Perry",2021-04-06,10,827,3,8.01
"2:17543","Phillips",2021-04-06,37,1746,10,9.17
"2:17544","Pike",2021-04-06,22,997,0,9.22
"2:17545","Poinsett",2021-04-06,76,3119,9,12.97
"2:17546","Polk",2021-04-06,71,1964,4,9.74
"2:17547","Pope",2021-04-06,107,7881,32,12.38
"2:17548","Prairie",2021-04-06,20,888,0,10.77
"2:17549","Pulaski",2021-04-06,631,38429,204,9.77
"2:17550","Randolph",2021-04-06,47,2066,15,11.74
"2:17551","Saline",2021-04-06,166,11744,46,9.95
"2:17552","Scott",2021-04-06,14,928,1,8.89
"2:17553","Searcy",2021-04-06,17,673,5,8.49
"2:17554","Sebastian",2021-04-06,272,15065,62,11.82
"2:17555","Sevier",2021-04-06,24,2780,1,16.17
"2:17556","Sharp",2021-04-06,45,1554,8,9.12
"2:17557","SaintFrancis",2021-04-06,41,3529,27,13.42
"2:17558","Stone",2021-04-06,30,983,0,7.9
"2:17559","Union",2021-04-06,111,3948,14,9.94
"2:17560","VanBuren",2021-04-06,21,1259,21,7.55
"2:17561","Washington",2021-04-06,344,30302,159,13.26
"2:17562","White",2021-04-06,118,7840,52,9.95
"2:17563","Woodruff",2021-04-06,12,636,4,9.55
"2:17564","Yell",2021-04-06,64,3410,6,15.81
"2:17565","Arkansas_all_counties",2021-04-05,5648,331098,1607,11.07
"2:17566","Arkansas_county",2021-04-05,36,2081,10,11.48
"2:17567","Ashley",2021-04-05,33,1907,21,9.29
"2:17568","Baxter",2021-04-05,100,3082,31,7.48
"2:17569","Benton",2021-04-05,409,28237,198,10.9
"2:17570","Boone",2021-04-05,79,3744,23,10.04
"2:17571","Bradley",2021-04-05,32,1356,9,12.39
"2:17572","Calhoun",2021-04-05,3,409,0,7.86
"2:17573","Carroll",2021-04-05,44,2755,12,9.88
"2:17574","Chicot",2021-04-05,40,1610,1,14.87
"2:17575","Clark",2021-04-05,40,2084,9,9.31
"2:17576","Clay",2021-04-05,50,1723,3,11.44
"2:17577","Cleburne",2021-04-05,73,1948,8,7.72
"2:17578","Cleveland",2021-04-05,25,941,4,11.44
"2:17579","Columbia",2021-04-05,55,2321,5,9.71
"2:17580","Conway",2021-04-05,32,2192,8,10.49
"2:17581","Craighead",2021-04-05,175,13104,55,12.4
"2:17582","Crawford",2021-04-05,115,6995,40,11.2
"2:17583","Crittenden",2021-04-05,96,5893,45,12.02
"2:17584","Cross",2021-04-05,49,1927,10,11.34
"2:17585","Dallas",2021-04-05,15,756,1,10.17
"2:17586","Desha",2021-04-05,24,1357,3,11.42
"2:17587","Drew",2021-04-05,41,1985,4,10.73
"2:17588","Faulkner",2021-04-05,157,12235,84,9.99
"2:17589","Franklin",2021-04-05,39,1680,10,9.45
"2:17590","Fulton",2021-04-05,47,1100,1,9.06
"2:17591","Garland",2021-04-05,255,10044,21,10.22
"2:17592","Grant",2021-04-05,32,1637,7,9.05
"2:17593","Greene",2021-04-05,75,6024,30,13.5
"2:17594","Hempstead",2021-04-05,20,1984,12,9.01
"2:17595","HotSpring",2021-04-05,71,5014,50,14.96
"2:17596","Howard",2021-04-05,24,1641,1,12.26
"2:17597","Independence",2021-04-05,121,3722,11,9.99
"2:17598","Izard",2021-04-05,41,1662,5,12.26
"2:17599","Jackson",2021-04-05,38,3210,9,18.64
"2:17600","Jefferson",2021-04-05,163,8749,28,12.42
"2:17601","Johnson",2021-04-05,37,2884,12,10.97
"2:17602","Lafayette",2021-04-05,9,541,0,7.82
"2:17603","Lawrence",2021-04-05,43,2069,5,12.41
"2:17604","Lee",2021-04-05,34,1659,2,17.65
"2:17605","Lincoln",2021-04-05,48,3182,7,23.23
"2:17606","LittleRiver",2021-04-05,41,1224,4,9.86
"2:17607","Logan",2021-04-05,22,2206,2,10.14
"2:17608","Lonoke",2021-04-05,116,7067,36,9.79
"2:17609","Madison",2021-04-05,22,1437,3,8.94
"2:17610","Marion",2021-04-05,30,1033,4,6.28
"2:17611","Miller",2021-04-05,36,4222,28,9.65
"2:17612","MissingCountyInfo",2021-04-05,0,2791,25,NA
"2:17613","Mississippi",2021-04-05,106,5764,30,13.46
"2:17614","Monroe",2021-04-05,17,862,1,11.89
"2:17615","Montgomery",2021-04-05,33,751,0,8.35
"2:17616","Nevada",2021-04-05,24,818,2,9.69
"2:17617","Newton",2021-04-05,26,707,1,9.01
"2:17618","Ouachita",2021-04-05,60,2292,5,9.51
"2:17619","Perry",2021-04-05,10,827,4,8.01
"2:17620","Phillips",2021-04-05,37,1743,8,9.16
"2:17621","Pike",2021-04-05,22,997,0,9.22
"2:17622","Poinsett",2021-04-05,76,3118,8,12.96
"2:17623","Polk",2021-04-05,71,1964,4,9.74
"2:17624","Pope",2021-04-05,107,7876,28,12.38
"2:17625","Prairie",2021-04-05,20,888,0,10.77
"2:17626","Pulaski",2021-04-05,629,38406,211,9.76
"2:17627","Randolph",2021-04-05,47,2066,15,11.74
"2:17628","Saline",2021-04-05,166,11743,47,9.95
"2:17629","Scott",2021-04-05,14,928,1,8.89
"2:17630","Searcy",2021-04-05,16,673,5,8.49
"2:17631","Sebastian",2021-04-05,272,15061,66,11.82
"2:17632","Sevier",2021-04-05,24,2780,1,16.17
"2:17633","Sharp",2021-04-05,45,1553,7,9.11
"2:17634","SaintFrancis",2021-04-05,41,3526,26,13.41
"2:17635","Stone",2021-04-05,30,983,0,7.9
"2:17636","Union",2021-04-05,111,3946,15,9.93
"2:17637","VanBuren",2021-04-05,21,1253,16,7.51
"2:17638","Washington",2021-04-05,344,30271,151,13.25
"2:17639","White",2021-04-05,116,7833,48,9.94
"2:17640","Woodruff",2021-04-05,12,636,4,9.55
"2:17641","Yell",2021-04-05,64,3409,6,15.8
"2:17642","Arkansas_all_counties",2021-04-04,5643,331054,1732,11.07
"2:17643","Arkansas_county",2021-04-04,36,2079,11,11.47
"2:17644","Ashley",2021-04-04,33,1907,22,9.29
"2:17645","Baxter",2021-04-04,100,3082,37,7.48
"2:17646","Benton",2021-04-04,408,28235,212,10.9
"2:17647","Boone",2021-04-04,79,3744,24,10.04
"2:17648","Bradley",2021-04-04,32,1356,12,12.39
"2:17649","Calhoun",2021-04-04,3,409,0,7.86
"2:17650","Carroll",2021-04-04,44,2755,12,9.88
"2:17651","Chicot",2021-04-04,40,1610,1,14.87
"2:17652","Clark",2021-04-04,40,2084,9,9.31
"2:17653","Clay",2021-04-04,50,1723,3,11.44
"2:17654","Cleburne",2021-04-04,73,1948,13,7.72
"2:17655","Cleveland",2021-04-04,25,940,3,11.43
"2:17656","Columbia",2021-04-04,55,2321,5,9.71
"2:17657","Conway",2021-04-04,32,2192,8,10.49
"2:17658","Craighead",2021-04-04,174,13104,62,12.4
"2:17659","Crawford",2021-04-04,115,6989,41,11.19
"2:17660","Crittenden",2021-04-04,95,5890,43,12.02
"2:17661","Cross",2021-04-04,49,1926,9,11.33
"2:17662","Dallas",2021-04-04,15,756,1,10.17
"2:17663","Desha",2021-04-04,24,1357,3,11.42
"2:17664","Drew",2021-04-04,41,1985,5,10.73
"2:17665","Faulkner",2021-04-04,157,12235,95,9.99
"2:17666","Franklin",2021-04-04,39,1680,12,9.45
"2:17667","Fulton",2021-04-04,47,1100,1,9.06
"2:17668","Garland",2021-04-04,255,10041,23,10.22
"2:17669","Grant",2021-04-04,32,1637,7,9.05
"2:17670","Greene",2021-04-04,75,6022,30,13.5
"2:17671","Hempstead",2021-04-04,20,1984,14,9.01
"2:17672","HotSpring",2021-04-04,70,5014,53,14.96
"2:17673","Howard",2021-04-04,24,1641,1,12.26
"2:17674","Independence",2021-04-04,121,3722,13,9.99
"2:17675","Izard",2021-04-04,41,1662,5,12.26
"2:17676","Jackson",2021-04-04,38,3210,9,18.64
"2:17677","Jefferson",2021-04-04,163,8746,27,12.42
"2:17678","Johnson",2021-04-04,37,2884,14,10.97
"2:17679","Lafayette",2021-04-04,9,541,0,7.82
"2:17680","Lawrence",2021-04-04,43,2069,6,12.41
"2:17681","Lee",2021-04-04,34,1659,2,17.65
"2:17682","Lincoln",2021-04-04,48,3182,7,23.23
"2:17683","LittleRiver",2021-04-04,41,1224,4,9.86
"2:17684","Logan",2021-04-04,22,2206,3,10.14
"2:17685","Lonoke",2021-04-04,116,7061,32,9.78
"2:17686","Madison",2021-04-04,22,1437,7,8.94
"2:17687","Marion",2021-04-04,30,1033,5,6.28
"2:17688","Miller",2021-04-04,36,4222,31,9.65
"2:17689","MissingCountyInfo",2021-04-04,0,2798,28,NA
"2:17690","Mississippi",2021-04-04,106,5758,24,13.44
"2:17691","Monroe",2021-04-04,17,862,1,11.89
"2:17692","Montgomery",2021-04-04,33,751,0,8.35
"2:17693","Nevada",2021-04-04,24,818,3,9.69
"2:17694","Newton",2021-04-04,26,707,2,9.01
"2:17695","Ouachita",2021-04-04,60,2292,5,9.51
"2:17696","Perry",2021-04-04,10,827,4,8.01
"2:17697","Phillips",2021-04-04,37,1743,8,9.16
"2:17698","Pike",2021-04-04,22,997,0,9.22
"2:17699","Poinsett",2021-04-04,76,3117,8,12.96
"2:17700","Polk",2021-04-04,71,1964,4,9.74
"2:17701","Pope",2021-04-04,107,7875,28,12.37
"2:17702","Prairie",2021-04-04,20,888,1,10.77
"2:17703","Pulaski",2021-04-04,628,38399,221,9.76
"2:17704","Randolph",2021-04-04,47,2066,16,11.74
"2:17705","Saline",2021-04-04,166,11743,53,9.95
"2:17706","Scott",2021-04-04,14,928,3,8.89
"2:17707","Searcy",2021-04-04,16,673,6,8.49
"2:17708","Sebastian",2021-04-04,272,15060,73,11.82
"2:17709","Sevier",2021-04-04,24,2780,1,16.17
"2:17710","Sharp",2021-04-04,45,1553,7,9.11
"2:17711","SaintFrancis",2021-04-04,41,3526,27,13.41
"2:17712","Stone",2021-04-04,30,983,0,7.9
"2:17713","Union",2021-04-04,111,3946,16,9.93
"2:17714","VanBuren",2021-04-04,21,1253,23,7.51
"2:17715","Washington",2021-04-04,344,30267,170,13.24
"2:17716","White",2021-04-04,116,7832,52,9.94
"2:17717","Woodruff",2021-04-04,12,636,4,9.55
"2:17718","Yell",2021-04-04,64,3408,7,15.8
"2:17719","Arkansas_all_counties",2021-04-03,5641,330970,1747,11.07
"2:17720","Arkansas_county",2021-04-03,36,2079,12,11.47
"2:17721","Ashley",2021-04-03,33,1905,21,9.28
"2:17722","Baxter",2021-04-03,100,3082,42,7.48
"2:17723","Benton",2021-04-03,407,28223,206,10.9
"2:17724","Boone",2021-04-03,79,3744,24,10.04
"2:17725","Bradley",2021-04-03,32,1356,13,12.39
"2:17726","Calhoun",2021-04-03,3,409,0,7.86
"2:17727","Carroll",2021-04-03,44,2754,11,9.88
"2:17728","Chicot",2021-04-03,40,1610,1,14.87
"2:17729","Clark",2021-04-03,40,2083,8,9.31
"2:17730","Clay",2021-04-03,50,1723,4,11.44
"2:17731","Cleburne",2021-04-03,73,1948,14,7.72
"2:17732","Cleveland",2021-04-03,25,940,3,11.43
"2:17733","Columbia",2021-04-03,55,2321,5,9.71
"2:17734","Conway",2021-04-03,32,2192,9,10.49
"2:17735","Craighead",2021-04-03,174,13098,60,12.39
"2:17736","Crawford",2021-04-03,115,6989,43,11.19
"2:17737","Crittenden",2021-04-03,95,5889,42,12.02
"2:17738","Cross",2021-04-03,49,1925,8,11.32
"2:17739","Dallas",2021-04-03,15,756,1,10.17
"2:17740","Desha",2021-04-03,24,1357,4,11.42
"2:17741","Drew",2021-04-03,41,1985,5,10.73
"2:17742","Faulkner",2021-04-03,157,12230,93,9.99
"2:17743","Franklin",2021-04-03,39,1680,12,9.45
"2:17744","Fulton",2021-04-03,47,1100,1,9.06
"2:17745","Garland",2021-04-03,255,10039,22,10.21
"2:17746","Grant",2021-04-03,32,1636,6,9.05
"2:17747","Greene",2021-04-03,75,6022,31,13.5
"2:17748","Hempstead",2021-04-03,19,1984,14,9.01
"2:17749","HotSpring",2021-04-03,70,5013,52,14.96
"2:17750","Howard",2021-04-03,24,1641,2,12.26
"2:17751","Independence",2021-04-03,121,3723,15,9.99
"2:17752","Izard",2021-04-03,41,1662,6,12.26
"2:17753","Jackson",2021-04-03,38,3210,10,18.64
"2:17754","Jefferson",2021-04-03,163,8746,29,12.42
"2:17755","Johnson",2021-04-03,37,2883,13,10.97
"2:17756","Lafayette",2021-04-03,9,541,0,7.82
"2:17757","Lawrence",2021-04-03,43,2069,6,12.41
"2:17758","Lee",2021-04-03,34,1658,2,17.64
"2:17759","Lincoln",2021-04-03,48,3182,7,23.23
"2:17760","LittleRiver",2021-04-03,41,1222,2,9.84
"2:17761","Logan",2021-04-03,22,2206,4,10.14
"2:17762","Lonoke",2021-04-03,116,7060,34,9.78
"2:17763","Madison",2021-04-03,22,1437,8,8.94
"2:17764","Marion",2021-04-03,30,1033,5,6.28
"2:17765","Miller",2021-04-03,36,4222,32,9.65
"2:17766","MissingCountyInfo",2021-04-03,0,2799,30,NA
"2:17767","Mississippi",2021-04-03,106,5756,22,13.44
"2:17768","Monroe",2021-04-03,17,862,1,11.89
"2:17769","Montgomery",2021-04-03,33,751,1,8.35
"2:17770","Nevada",2021-04-03,24,818,3,9.69
"2:17771","Newton",2021-04-03,26,707,2,9.01
"2:17772","Ouachita",2021-04-03,60,2291,4,9.5
"2:17773","Perry",2021-04-03,10,825,2,7.99
"2:17774","Phillips",2021-04-03,37,1742,7,9.15
"2:17775","Pike",2021-04-03,22,997,0,9.22
"2:17776","Poinsett",2021-04-03,76,3117,9,12.96
"2:17777","Polk",2021-04-03,71,1964,5,9.74
"2:17778","Pope",2021-04-03,107,7873,27,12.37
"2:17779","Prairie",2021-04-03,20,887,0,10.76
"2:17780","Pulaski",2021-04-03,628,38389,223,9.76
"2:17781","Randolph",2021-04-03,47,2066,16,11.74
"2:17782","Saline",2021-04-03,166,11740,52,9.95
"2:17783","Scott",2021-04-03,14,928,3,8.89
"2:17784","Searcy",2021-04-03,16,673,6,8.49
"2:17785","Sebastian",2021-04-03,272,15056,76,11.81
"2:17786","Sevier",2021-04-03,24,2778,0,16.16
"2:17787","Sharp",2021-04-03,45,1552,6,9.11
"2:17788","SaintFrancis",2021-04-03,41,3526,28,13.41
"2:17789","Stone",2021-04-03,30,983,1,7.9
"2:17790","Union",2021-04-03,111,3944,15,9.93
"2:17791","VanBuren",2021-04-03,21,1250,21,7.49
"2:17792","Washington",2021-04-03,344,30258,179,13.24
"2:17793","White",2021-04-03,116,7827,55,9.93
"2:17794","Woodruff",2021-04-03,12,636,4,9.55
"2:17795","Yell",2021-04-03,64,3408,7,15.8
"2:17796","Arkansas_all_counties",2021-04-02,5639,330753,1684,11.06
"2:17797","Arkansas_county",2021-04-02,36,2077,10,11.46
"2:17798","Ashley",2021-04-02,33,1905,21,9.28
"2:17799","Baxter",2021-04-02,100,3075,42,7.46
"2:17800","Benton",2021-04-02,407,28188,186,10.88
"2:17801","Boone",2021-04-02,79,3743,24,10.04
"2:17802","Bradley",2021-04-02,32,1356,14,12.39
"2:17803","Calhoun",2021-04-02,3,409,0,7.86
"2:17804","Carroll",2021-04-02,44,2753,10,9.87
"2:17805","Chicot",2021-04-02,40,1610,3,14.87
"2:17806","Clark",2021-04-02,40,2081,7,9.3
"2:17807","Clay",2021-04-02,50,1723,5,11.44
"2:17808","Cleburne",2021-04-02,73,1946,13,7.71
"2:17809","Cleveland",2021-04-02,25,940,3,11.43
"2:17810","Columbia",2021-04-02,55,2321,6,9.71
"2:17811","Conway",2021-04-02,32,2191,8,10.48
